source,make,year,model,price,engine,total_time,engine_time,location,title,url,image_url,description,first_seen,last_seen
controller,Cessna 170/175,1959,175,"$195,000",,464 TT,464 SMOH,"Anchorage, Alaska",1959 CESSNA 175,https://www.controller.com/listing/for-sale/258498085/1959-cessna-175-piston-single-aircraft,https://media.sandhills.com/img.axd?id=11033311722&wid=4326165471&rwl=False&p=&ext=&w=350&h=220&t=&lp=&c=True&wt=False&sz=Max&rt=0&checksum=IU92PFwTFx0UfZaIlLHPOSN%2fKgiQycOzjwttLPMnPTs%3d,"1959 CESSNA 175 Piston Single Aircraft Options Featured Listing See All 11 Photos USD $195,000 Payments as low as USD $1,807.67 * *Apply for Financing Operating Costs View Details Total Time : 464 Serial Number : 56223 Registration # : N175XX Number of Seats : 4 FlightRules : VFR Engine 1 Time : 464 SMOH Description : 1959 Cessna 175 Tailwheel avcon conversion that was a 2017 Oshkosh Winner!

180 hp lyc O360A1A Lyon port and polish with 464 HRS SMOH
82” MT c/s... Updated : Friday, July 24, 2026 12:13 PM Location : Anchorage, Alaska Email Seller (907) 268-5904 Seller : Cody Hultquist",2026-07-28,2026-07-31
trade-a-plane,Cessna 170/175,1948,170,,,5210 TT,,"Pagosa Springs, CO",1948 CESSNA 170 G,https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CESSNA&model=170&listing_id=2457387&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJrZXkiOiIxNjMyOTYwLmpwZyIsImJ1Y2tldCI6InRhcC1hc3NldHMxIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo2ODAsImJhY2tncm91bmQiOnsiZyI6MjU1LCJiIjoyNTUsImFscGhhIjoxLCJyIjoyNTV9LCJmaXQiOiJjb250YWluIn0sInNtYXJ0T3ZlcmxheSI6eyJidWNrZXQiOiJ0YXAtYXNzZXRzMSIsImtleSI6IndhdGVybWFyay5wbmcifX19,"1948 CESSNA 170 Get Financing Reg# N3835V TT: 5210 Performance Specs AUCTION - Introducing this 1948 Cessna 170, ready for its next chapter with a new owner. This classic tailwheel aircraft has 5,210 hours total time and 939... More Info Aircraft Bidder - Gordon Ramsay Pagosa Springs , CO USA (833) 824-XXXX (click) (860) 365-XXXX (click) Compare SAVE Last Update: 07/23/2026",2026-06-17,2026-07-31
trade-a-plane,Cessna 170/175,1950,170A,,,3890 TT,1476 SMOH,"Livermore, CA",1950 CESSNA 170A G,https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CESSNA&model=170A&listing_id=2395812&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJlZGl0cyI6eyJyZXNpemUiOnsiYmFja2dyb3VuZCI6eyJiIjoyNTUsImciOjI1NSwiYWxwaGEiOjEsInIiOjI1NX0sIndpZHRoIjo2ODAsImZpdCI6ImNvbnRhaW4ifSwic21hcnRPdmVybGF5Ijp7ImJ1Y2tldCI6InRhcC1hc3NldHMxIiwia2V5Ijoid2F0ZXJtYXJrLnBuZyJ9fSwiYnVja2V0IjoidGFwLWFzc2V0czEiLCJrZXkiOiI4MzgzNTEuanBnIn0=,"1950 CESSNA 170A Get Financing Reg# N9161A TT: 3890 Performance Specs SOLD! 1950 Cessna 170A, 3890TT, 1476 SMOH, GARMIN GTN-650-SBAS COLOR GPS/NAV/COM, FREEFLIGHT ADS-B AND WIFI, ELECTRONICS INTERNATIONAL CGR-30P GLASS ENGINE... More Info American Aircraft Sales Livermore , CA USA (510) 783-XXXX (click) Compare SAVE Last Update: 05/29/2024",2026-06-05,2026-07-31
trade-a-plane,Cessna 170/175,1950,170A,"$85,000",,2693 TT,148 SMOH,"Placerville, CA","1950 CESSNA 170A $85,000 G",https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CESSNA&model=170A&listing_id=2458053&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJrZXkiOiIxNjQyNjI2LmpwZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJmaXQiOiJjb250YWluIiwiYmFja2dyb3VuZCI6eyJhbHBoYSI6MSwiciI6MjU1LCJiIjoyNTUsImciOjI1NX0sIndpZHRoIjo2ODB9LCJzbWFydE92ZXJsYXkiOnsiYnVja2V0IjoidGFwLWFzc2V0czEiLCJrZXkiOiJ3YXRlcm1hcmsucG5nIn19LCJidWNrZXQiOiJ0YXAtYXNzZXRzMSJ9,"1950 CESSNA 170A $85,000 Get Financing as low as $570.98 a month* Reg# N5452C TT: 2693 Performance Specs 1950 Cessna 170A, 2693TT, 148 SMOH, 258 SPOH, Traditional ""Bathroom Tile"" Panel With ""Piano Key"" Switches, Modern Ignition Switch, PS Engineering PAR200A D... More Info Skywagons.com LLC Placerville , CA USA (530) 306-XXXX (click) Compare SAVE Last Update: 07/07/2026",2026-07-07,2026-07-31
trade-a-plane,Cessna 170/175,1951,170A,"$65,000",,3908 TT,,"Sanford, ME","1951 CESSNA 170A $65,000 G",https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CESSNA&model=170A&listing_id=2439020&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJrZXkiOiIxNDAwNTE2LmpwZyIsImJ1Y2tldCI6InRhcC1hc3NldHMxIiwiZWRpdHMiOnsic21hcnRPdmVybGF5Ijp7ImtleSI6IndhdGVybWFyay5wbmciLCJidWNrZXQiOiJ0YXAtYXNzZXRzMSJ9LCJyZXNpemUiOnsiZml0IjoiY29udGFpbiIsImJhY2tncm91bmQiOnsiciI6MjU1LCJhbHBoYSI6MSwiYiI6MjU1LCJnIjoyNTV9LCJ3aWR0aCI6NjgwfX19,"1951 CESSNA 170A $65,000 Get Financing as low as $436.63 a month* Reg# 1401D TT: 3908 Performance Specs This Cessna 170A model is a great trainer for tailwheel pilots looking to improve their stick and rudder skills.  

With a 625lbs useful load completely-... More Info Colton Caramihalis Sanford , ME USA Compare SAVE Last Update: 07/02/2026",2026-06-05,2026-07-31
trade-a-plane,Cessna 170/175,1951,170A,"$85,000",,2469 TT,338 SMOH,"Granbury, TX","1951 CESSNA 170A $85,000 G",https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CESSNA&model=170A&listing_id=2450361&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJlZGl0cyI6eyJzbWFydE92ZXJsYXkiOnsia2V5Ijoid2F0ZXJtYXJrLnBuZyIsImJ1Y2tldCI6InRhcC1hc3NldHMxIn0sInJlc2l6ZSI6eyJmaXQiOiJjb250YWluIiwiYmFja2dyb3VuZCI6eyJyIjoyNTUsImFscGhhIjoxLCJnIjoyNTUsImIiOjI1NX0sIndpZHRoIjo2ODB9fSwiYnVja2V0IjoidGFwLWFzc2V0czEiLCJrZXkiOiIxNTI2MTUxLmpwZyJ9,"1951 CESSNA 170A $85,000 Get Financing as low as $570.98 a month* Reg# N1757D TT: 2469 Performance Specs 1951  CESSNA C170A  $85,000.  TT 2461, ENGINE SMOH 338.  Beautiful Airplane has all the hard work done!  Paint is a 10, Prop, engine, wheel pants.  Purchas... More Info Harold Gossett Jr Granbury , TX USA (817) 771-XXXX (click) Compare SAVE Last Update: 07/17/2026",2026-07-17,2026-07-31
trade-a-plane,Cessna 170/175,1952,170B,"$110,000",,,515 SMOH,"East Peoria, IL","1952 CESSNA 170B $110,000 G",https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CESSNA&model=170B&listing_id=2458043&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJrZXkiOiIxNjQyNTQxLmpwZyIsImJ1Y2tldCI6InRhcC1hc3NldHMxIiwiZWRpdHMiOnsic21hcnRPdmVybGF5Ijp7ImtleSI6IndhdGVybWFyay5wbmciLCJidWNrZXQiOiJ0YXAtYXNzZXRzMSJ9LCJyZXNpemUiOnsid2lkdGgiOjY4MCwiYmFja2dyb3VuZCI6eyJhbHBoYSI6MSwiciI6MjU1LCJiIjoyNTUsImciOjI1NX0sImZpdCI6ImNvbnRhaW4ifX19,"1952 CESSNA 170B $110,000 Get Financing as low as $505.16 a month* Reg# N8022A TT: Not Listed Performance Specs 1952 Cessna 170B - 4440 total time, 515 SMOH, 150 SPOH, Narco Mark 12D digital navcom, Garmin 327 transponder with Uavionix ADSB out wingtip, 870 useful lo... More Info Kent Cook Aircraft Int''l East Peoria , IL USA (309) 453-XXXX (click) (309) 472-XXXX (click) Compare SAVE Last Update: 07/06/2026",2026-07-07,2026-07-31
trade-a-plane,Cessna 170/175,1953,170B,"$89,900",,4104 TT,,"Stuart, FL","1953 CESSNA 170B $89,900 G",https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CESSNA&model=170B&listing_id=2457314&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJrZXkiOiIxNjMyMTA5LmpwZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NjgwLCJiYWNrZ3JvdW5kIjp7InIiOjI1NSwiYWxwaGEiOjEsImIiOjI1NSwiZyI6MjU1fSwiZml0IjoiY29udGFpbiJ9LCJzbWFydE92ZXJsYXkiOnsiYnVja2V0IjoidGFwLWFzc2V0czEiLCJrZXkiOiJ3YXRlcm1hcmsucG5nIn19LCJidWNrZXQiOiJ0YXAtYXNzZXRzMSJ9,"1953 CESSNA 170B $89,900 Get Financing as low as $603.89 a month* Reg# N1881C TT: 4104 Performance Specs NEW Listing Hangared 170B with Garmin GPS/Com, Stratus Transponder wtih ADS-B, Cool retro paint scheme. Up dated Leather interior, Cleveland Wheels and Bra... More Info Scott MacDonald Aircraft Sales, Inc. Stuart , FL USA (772) 781-XXXX (click) (772) 215-XXXX (click) Compare SAVE Trade-A-Plane",2026-06-17,2026-07-31
trade-a-plane,Cessna 170/175,1953,170B,,,4324 TT,,"Anchorage, AK",1953 CESSNA 170B G,https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CESSNA&model=170B&listing_id=2457388&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJrZXkiOiIxNjM3NDIxLmpwZyIsImJ1Y2tldCI6InRhcC1hc3NldHMxIiwiZWRpdHMiOnsicmVzaXplIjp7ImZpdCI6ImNvbnRhaW4iLCJ3aWR0aCI6NjgwLCJiYWNrZ3JvdW5kIjp7InIiOjI1NSwiYWxwaGEiOjEsImIiOjI1NSwiZyI6MjU1fX0sInNtYXJ0T3ZlcmxheSI6eyJidWNrZXQiOiJ0YXAtYXNzZXRzMSIsImtleSI6IndhdGVybWFyay5wbmcifX19,"1953 CESSNA 170B Get Financing Reg# N3198A TT: 4324 Performance Specs SOLD - This is a beautiful Cessna 170B! Original logs were stolen, but last 10 years were re-created and verified history by the mechanic who was maintaini... More Info Alaska Aircraft Sales Anchorage , AK USA (907) 243-XXXX (click) (907) 244-XXXX (click) Compare SAVE Last Update: 06/26/2026",2026-06-17,2026-07-31
trade-a-plane,Cessna 170/175,1953,170B,"$114,500",,3950 TT,,"Louisburg, NC","1953 CESSNA 170B $114,500 G",https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CESSNA&model=170B&listing_id=2458395&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJrZXkiOiIxNjQ3MzEyLmpwZyIsImJ1Y2tldCI6InRhcC1hc3NldHMxIiwiZWRpdHMiOnsic21hcnRPdmVybGF5Ijp7ImtleSI6IndhdGVybWFyay5wbmciLCJidWNrZXQiOiJ0YXAtYXNzZXRzMSJ9LCJyZXNpemUiOnsiZml0IjoiY29udGFpbiIsImJhY2tncm91bmQiOnsiYiI6MjU1LCJnIjoyNTUsImFscGhhIjoxLCJyIjoyNTV9LCJ3aWR0aCI6NjgwfX19,"1953 CESSNA 170B $114,500 Get Financing as low as $525.83 a month* Reg# N4666C TT: 3950 Performance Specs Discover the full joy of flying with this classic 1953 Cessna 170B, a beautiful taildragger that blends vintage charm with proven performance. With its ico... More Info AircraftMerchants LLC Louisburg , NC USA (919) 553-XXXX (click) Compare SAVE Last Update: 07/15/2026",2026-07-16,2026-07-31
trade-a-plane,Cessna 170/175,1954,170B,"$339,000",,2992 TT,,"Placerville, CA","1954 CESSNA 170B $339,000 G",https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CESSNA&model=170B&listing_id=2452310&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjY4MCwiYmFja2dyb3VuZCI6eyJiIjoyNTUsImciOjI1NSwiciI6MjU1LCJhbHBoYSI6MX0sImZpdCI6ImNvbnRhaW4ifSwic21hcnRPdmVybGF5Ijp7ImtleSI6IndhdGVybWFyay5wbmciLCJidWNrZXQiOiJ0YXAtYXNzZXRzMSJ9fSwiYnVja2V0IjoidGFwLWFzc2V0czEiLCJrZXkiOiIxNTU2MzE4LmpwZyJ9,"1954 CESSNA 170B $339,000 Get Financing as low as $1,556.82 a month* Reg# N2771C TT: 2992 Performance Specs N2771C - 1954 Custom Cessna 170B with IO-360, 2992 Hours (429 Since Overhaul), Garmin 750 XI Color IFR moving Map GPS Nav/ Com, Garmin GMA 340 Audio, Garmi... More Info Skywagons.com LLC Placerville , CA USA (530) 306-XXXX (click) Compare SAVE Last Update: 07/11/2026",2026-06-05,2026-07-31
trade-a-plane,Cessna 170/175,1954,170B,"$89,000",,2084 TT,,"Chesterfield, MO","1954 CESSNA 170B $89,000 G",https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CESSNA&model=170B&listing_id=2457113&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJrZXkiOiIxNjI5MjEwLmpwZyIsImJ1Y2tldCI6InRhcC1hc3NldHMxIiwiZWRpdHMiOnsic21hcnRPdmVybGF5Ijp7ImtleSI6IndhdGVybWFyay5wbmciLCJidWNrZXQiOiJ0YXAtYXNzZXRzMSJ9LCJyZXNpemUiOnsiZml0IjoiY29udGFpbiIsIndpZHRoIjo2ODAsImJhY2tncm91bmQiOnsiYiI6MjU1LCJnIjoyNTUsInIiOjI1NSwiYWxwaGEiOjF9fX19,"1954 CESSNA 170B $89,000 Get Financing as low as $597.85 a month* Reg# N170L TT: 2084 Performance Specs ""SOLD"", Please look at our other aircraft losted for sale: https://aircraft.wingsofhope.ngo/

We've received the donation of this great example of a very... More Info Wings of Hope, Inc - Mike Piccirilli Chesterfield , MO USA (314) 705-XXXX (click) Compare SAVE Last Update: 06/22/2026",2026-06-09,2026-07-31
trade-a-plane,Cessna 170/175,1954,170B,"$135,000",,4350 TT,,"Phoenix, AZ","1954 CESSNA 170B $135,000 G",https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CESSNA&model=170B&listing_id=2458518&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJrZXkiOiIxNjQ5MTEzLmpwZyIsImVkaXRzIjp7InNtYXJ0T3ZlcmxheSI6eyJidWNrZXQiOiJ0YXAtYXNzZXRzMSIsImtleSI6IndhdGVybWFyay5wbmcifSwicmVzaXplIjp7ImZpdCI6ImNvbnRhaW4iLCJ3aWR0aCI6NjgwLCJiYWNrZ3JvdW5kIjp7ImIiOjI1NSwiZyI6MjU1LCJyIjoyNTUsImFscGhhIjoxfX19LCJidWNrZXQiOiJ0YXAtYXNzZXRzMSJ9,"1954 CESSNA 170B $135,000 Get Financing as low as $619.97 a month* Reg# N3488C TT: 4350 Performance Specs This beautifully maintained 1954 Cessna 170B represents a rare opportunity to own one of the finest examples of Cessna's legendary tailwheel aircraft. Comb... More Info Dean Baker Phoenix , AZ USA Compare SAVE Last Update: 07/28/2026",2026-07-21,2026-07-31
trade-a-plane,Cessna 170/175,1959,175A,"$130,000",,2770 TT,,"Sacramento, CA","1959 CESSNA 175A $130,000 G",https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CESSNA&model=175A&listing_id=2458450&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJidWNrZXQiOiJ0YXAtYXNzZXRzMSIsImtleSI6IjE2NDgxNTUuanBnIiwiZWRpdHMiOnsic21hcnRPdmVybGF5Ijp7ImtleSI6IndhdGVybWFyay5wbmciLCJidWNrZXQiOiJ0YXAtYXNzZXRzMSJ9LCJyZXNpemUiOnsid2lkdGgiOjY4MCwiYmFja2dyb3VuZCI6eyJyIjoyNTUsImciOjI1NSwiYWxwaGEiOjEsImIiOjI1NX0sImZpdCI6ImNvbnRhaW4ifX19,"1959 CESSNA 175A $130,000 Get Financing as low as $597.01 a month* Reg# N7176T TT: 2770 Performance Specs Full Aircraft Restoration 2025
Bare metal paint job
Full new leather Interior 
New avionics and panel.
Extensive annual with many STCs added
Full logs... More Info Robert Rabe Sacramento , CA USA Compare SAVE Last Update: 07/31/2026",2026-07-21,2026-07-31
trade-a-plane,Cessna 170/175,1960,175,"$74,595",,2990 TT,,"Watsonville, CA","1960 CESSNA 175 $74,595 G",https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CESSNA&model=175&listing_id=2449255&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJrZXkiOiIxNjM0MzM4LmpwZyIsImJ1Y2tldCI6InRhcC1hc3NldHMxIiwiZWRpdHMiOnsic21hcnRPdmVybGF5Ijp7ImJ1Y2tldCI6InRhcC1hc3NldHMxIiwia2V5Ijoid2F0ZXJtYXJrLnBuZyJ9LCJyZXNpemUiOnsiZml0IjoiY29udGFpbiIsIndpZHRoIjo2ODAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImFscGhhIjoxLCJiIjoyNTV9fX19,"1960 CESSNA 175 $74,595 Get Financing as low as $501.08 a month* Reg# 7986T TT: 2990 Performance Specs BUY MY PLANE, For sale by owner. Hangared and well taken care of. More Info Jeanne Hendrickson Watsonville , CA USA Compare SAVE Last Update: 06/16/2026",2026-06-17,2026-07-31
trade-a-plane,Cessna 170/175,1960,175A,"$89,000",,2424 TT,,"Hamilton, MT","1960 CESSNA 175A $89,000 G",https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CESSNA&model=175A&listing_id=2448925&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJrZXkiOiIxNTA0OTk2LmpwZyIsImJ1Y2tldCI6InRhcC1hc3NldHMxIiwiZWRpdHMiOnsic21hcnRPdmVybGF5Ijp7ImtleSI6IndhdGVybWFyay5wbmciLCJidWNrZXQiOiJ0YXAtYXNzZXRzMSJ9LCJyZXNpemUiOnsiZml0IjoiY29udGFpbiIsIndpZHRoIjo2ODAsImJhY2tncm91bmQiOnsiZyI6MjU1LCJyIjoyNTUsImIiOjI1NSwiYWxwaGEiOjF9fX19,"1960 CESSNA 175A $89,000 Get Financing as low as $597.85 a month* Reg# N8002T TT: 2424 Performance Specs Flybuyer Aircraft Sales is proud to present ""Mellow Yellow,"" a clean 1960 Cessna 175A that captures the spirit of classic Cessna utility flying.  Originall... More Info Flybuyer Aircraft Sales Hamilton , MT USA (406) 595-XXXX (click) Compare SAVE Last Update: 07/30/2026",2026-06-05,2026-07-31
trade-a-plane,Cessna 170/175,1960,175A,,,2507 TT,,,1960 CESSNA 175A G,https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CESSNA&model=175A&listing_id=2457252&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJlZGl0cyI6eyJzbWFydE92ZXJsYXkiOnsiYnVja2V0IjoidGFwLWFzc2V0czEiLCJrZXkiOiJ3YXRlcm1hcmsucG5nIn0sInJlc2l6ZSI6eyJiYWNrZ3JvdW5kIjp7ImFscGhhIjoxLCJiIjoyNTUsInIiOjI1NSwiZyI6MjU1fSwid2lkdGgiOjY4MCwiZml0IjoiY29udGFpbiJ9fSwiYnVja2V0IjoidGFwLWFzc2V0czEiLCJrZXkiOiIxNjMxMTU1LmpwZyJ9,"1960 CESSNA 175A Get Financing Reg# N8032T TT: 2507 Performance Specs AUCTION - The 1960 Cessna 175A Skylark is a classic, four-seat, single-engine light aircraft. Positioned between the 172 and 182, it features an upgraded 1... More Info AirSpace Auctions Gallia-Meigs (KGAS) , OH USA (254) 735-XXXX (click) Compare SAVE Last Update: 06/12/2026",2026-06-13,2026-07-31
aerotrader,Cessna 172,,172,,,,,"Chattanooga, TN",Cessna 172 SKYHAWK,https://www.aerotrader.com/listing/-Cessna-172+SKYHAWK-5037867817,https://cdn-media.tilabs.io/v1/media/6a6cb931e5187c728b48f7b3.jpg?width=1024&height=768&quality=70&upsize=true,"CESSNA 172 SKYHAWK, Single Engine Piston, The process of selling your airplane by yourself can be demanding and difficult, but RH Aviation can make it",2026-07-01,2026-07-31
aerotrader,Cessna 172,,172,,,,,"Charleston, SC",Cessna 172,https://www.aerotrader.com/listing/-Cessna-172-5016588048,https://cdn-media.tilabs.io/v1/media/6a6cb9381d4efa52b616dd1f.jpg?width=1024&height=768&quality=70&upsize=true,"CESSNA 172, Single Engine Piston, COVID-19 Got You Down? Care To Know What Your Airplane Is Worth In This New Environment? CALL TODAY For A Free Writt",2026-07-01,2026-07-31
aerotrader,Cessna 172,1959,172,"$10,000",,,,"Morrisville, VT",1959 Cessna 172,https://www.aerotrader.com/listing/1959-Cessna-172-5040700905,https://cdn-media.tilabs.io/v1/media/6a0f26d85cabd5222308d259.jpg?width=1024&height=768&quality=70&upsize=true,"This plane is located in Orange, VT and is up for auction selling to the highest bidder. Online Auction Closes: Thursday, May 28 @ 12PM (EST",2026-06-04,2026-07-31
aerotrader,Cessna 172,1960,172,"$60,000",,,,"Culpepper (Kcjr), VA",1960 Cessna 172A SKYHAWK,https://www.aerotrader.com/listing/1960-Cessna-172A+SKYHAWK-5041322052,https://cdn-media.tilabs.io/v1/media/6a6cb952b1deb065760f06c9.jpg?width=1024&height=768&quality=70&upsize=true,"1960 CESSNA 172A SKYHAWK, Single Engine Piston, This 1960 Cessna 172A is an excellent time builder and enjoyable weekend flyer. The current owner has",2026-07-23,2026-07-31
aerotrader,Cessna 172,1960,172,"$105,000",,,,"Newport News (Kphf), VA",1960 Cessna 172A SKYHAWK,https://www.aerotrader.com/listing/1960-Cessna-172A+SKYHAWK-5041379682,https://cdn-media.tilabs.io/v1/media/6a6cb946764010433a4573dd.jpg?width=1024&height=768&quality=70&upsize=true,"1960 CESSNA 172A SKYHAWK, Single Engine Piston, N7624T Cessna 1960 172A - This classic Cessna 172A is ready for its next adventure. Can it be with you",2026-07-23,2026-07-31
aerotrader,Cessna 172,1961,172,"$72,500",,3161 TTAF,1607 SMOH,"Rock Hill, SC",1961 Cessna 172,https://www.aerotrader.com/listing/1961-Cessna-172-5040430000,https://cdn-media.tilabs.io/v1/media/6a03472ae8870e2c3c06048c.jpg?width=1024&height=768&quality=70&upsize=true,"TTAF:3161 Hrs. SMOH:1607 Hrs. PSOH:25 Hrs. Garmin Aero 660,King KX 155, Garmin GTX335, Garmin GDL 50, ADS-B In And Out, Annual Due 11/2026,",2026-06-17,2026-07-31
aerotrader,Cessna 172,1965,172,"$74,500",,,,"Anderson, IN",1965 Cessna 172 SKYHAWK,https://www.aerotrader.com/listing/1965-Cessna-172+SKYHAWK-5041511818,https://cdn-media.tilabs.io/v1/media/6a6cb93d05a0b935d373d904.jpg?width=1024&height=768&quality=70&upsize=true,"1965 CESSNA 172 SKYHAWK, Single Engine Piston, Nice Skyhawk with complete logs, fresh annual inspection, recent interior and more! King digital NavCom",2026-07-29,2026-07-31
aerotrader,Cessna 172,1965,172,"$129,000",,,,"Concord, NC",1965 Cessna 172F SKYHAWK,https://www.aerotrader.com/listing/1965-Cessna-172F+SKYHAWK-5041237098,https://cdn-media.tilabs.io/v1/media/6a6cb91f574548682a71f133.jpg?width=1024&height=768&quality=70&upsize=true,"1965 CESSNA 172F SKYHAWK, Single Engine Piston, Low Total Time, Low Engine Time C172! Recently Overhauled Engine from Triad. Garmin G5, GTX650xi, 345",2026-07-06,2026-07-31
aerotrader,Cessna 172,1969,172,"$120,000",,,855 SMOH,"Ovilla, TX",1969 Cessna 172,https://www.aerotrader.com/listing/1969-Cessna-172-5041513440,https://cdn-media.tilabs.io/v1/media/6a692b4da904820203008262.jpg?width=1024&height=768&quality=70&upsize=true,IFR-Certified 1969 Cessna 172K Skyhawk 855 SMOH Garmin GNC 355 WAAS Turn-Key & Ready Description: Skip the overhaul worries with this except,2026-07-29,2026-07-31
aerotrader,Cessna 172,1976,172,"$149,500",,,,"Waukesha, WI",1976 Cessna 172N SKYHAWK,https://www.aerotrader.com/listing/1976-Cessna-172N+SKYHAWK-5041351802,https://cdn-media.tilabs.io/v1/media/6a690ab21bd90b1cd437be87.jpg?width=1024&height=768&quality=70&upsize=true,"1976 CESSNA 172N SKYHAWK, Single Engine Piston, Nice 172N! Recent paint and interior, good radios, fresh engine! Ready to work or play!",2026-07-16,2026-07-31
aerotrader,Cessna 172,1977,172,"$249,500",,"2,875 hrs",,"Mayfield, KY",1977 Cessna 172 HAWK XP-R172,https://www.aerotrader.com/listing/1977-Cessna-172+HAWK+XP-R172-5040831582,https://cdn-media.tilabs.io/v1/media/6a6cb931f771f61e865a324d.jpg?width=1024&height=768&quality=70&upsize=true,"1977 CESSNA 172 HAWK XP-R172, Single Engine Piston, 1977 Cessna R172K Hawk XP II. GARMIN LOADED! 2,875 hrs TTAF, 791 hrs SFNEW 195HP KB Engine! Asking",2026-06-17,2026-07-31
aerotrader,Cessna 172,1981,172,"$99,500",,,,"Anderson, IN",1981 Cessna 172RG CUTLASS,https://www.aerotrader.com/listing/1981-Cessna-172RG+CUTLASS-5040753544,https://cdn-media.tilabs.io/v1/media/6a6cb93ba6b8f434e5689fb1.jpg?width=1024&height=768&quality=70&upsize=true,"1981 CESSNA 172RG CUTLASS, Single Engine Piston, Garmin equipped Cessna Cutlass RG. Garmin 340, Dual Garmin 430W's and Garmin 345 Bluetooth Transponde",2026-06-04,2026-07-31
aerotrader,Cessna 172,1989,172,"$200,000",,,,"Fayetteville, GA",1989 Cessna 172,https://www.aerotrader.com/listing/1989-Cessna-172-5040385313,https://cdn-media.tilabs.io/v1/media/69fcc8f35bbf49627202b9a9.jpg?width=1024&height=768&quality=70&upsize=true,"The CESSNA 172 is a popular single-engine, four-seat aircraft that has been in production since the mid-1950s. Known for its reliability, versatility,",2026-06-04,2026-07-31
aerotrader,Cessna 172,2001,172,"$315,000",,"12,200 TTSN",10 SMOH,"Pampa, TX",2001 Cessna 172S SKYHAWK SP,https://www.aerotrader.com/listing/2001-Cessna-172S+SKYHAWK+SP-5039918707,https://cdn-media.tilabs.io/v1/media/6a6cb91dad7f6e68f67415cc.jpg?width=1024&height=768&quality=70&upsize=true,"2001 CESSNA 172S SKYHAWK SP, Single Engine Piston, 2001 Cessna 172SP. 12,200 TTSN, 10 SMOH, Long range fuel. Garmin 650, 430, Autopilot. Fresh paint,",2026-07-30,2026-07-31
aerotrader,Cessna 172,2019,172,"$569,500",,"1,047 hrs",,"Mayfield, KY",2019 Cessna 172S SKYHAWK SP,https://www.aerotrader.com/listing/2019-Cessna-172S+SKYHAWK+SP-5039833033,https://cdn-media.tilabs.io/v1/media/6a6cb94a4a22a628fd619574.jpg?width=1024&height=768&quality=70&upsize=true,"2019 CESSNA 172S SKYHAWK SP, Single Engine Piston, 2019 Cessna 172S Skyhawk SP. ONLY 1,047 hours TTSN! 44 hrs SPOH. Asking $569,500 USD. Garmin G1000",2026-06-17,2026-07-31
